TITLE="Solution_n=50Re=100.txt" VARIABLES="x", "y", "u", "v", "p" ZONE T="Solution_n=50Re=100.txt" I=48 J=48 F=POINT
7.6041666667e-01, 3.0208333333e-01, -9.6718622208e-02, -9.0615845279e-02, 1.4805173310e-02
7.6041666667e-01, 3.2291666667e-01, -1.0706981099e-01, -1.0314113785e-01, 1.6056234914e-02
7.6041666667e-01, 3.4375000000e-01, -1.1798708881e-01, -1.1667131316e-01, 1.2928152856e-02
7.6041666667e-01, 3.6458333333e-01, -1.2949787626e-01, -1.3080398334e-01, 1.4094003618e-02
7.6041666667e-01, 3.8541666667e-01, -1.4135857807e-01, -1.4578781982e-01, 1.0171119588e-02
7.6041666667e-01, 4.0625000000e-01, -1.5352222499e-01, -1.6114431059e-01, 1.1069435100e-02
7.6041666667e-01, 4.2708333333e-01, -1.6560237787e-01, -1.7703638342e-01, 6.1598630825e-03
7.6041666667e-01, 4.4791666667e-01, -1.7746730625e-01, -1.9289158058e-01, 6.5856701868e-03
7.6041666667e-01, 4.6875000000e-01, -1.8857034498e-01, -2.0877268545e-01, 4.9891176952e-04
7.6041666667e-01, 4.8958333333e-01, -1.9870760839e-01, -2.2401373916e-01, 2.7092469243e-04
7.6041666667e-01, 5.1041666667e-01, -2.0717972698e-01, -2.3858322353e-01, -7.1132118053e-03
7.6041666667e-01, 5.3125000000e-01, -2.1375932615e-01, -2.5175343852e-01, -8.0712266781e-03
7.6041666667e-01, 5.5208333333e-01, -2.1763492258e-01, -2.6343376147e-01, -1.6700646221e-02
7.6041666667e-01, 5.7291666667e-01, -2.1864407937e-01, -2.7290569094e-01, -1.8258850550e-02
7.6041666667e-01, 5.9375000000e-01, -2.1592967778e-01, -2.8008218645e-01, -2.7802370681e-02
7.6041666667e-01, 6.1458333333e-01, -2.0950581621e-01, -2.8435835964e-01, -2.9548430780e-02
7.6041666667e-01, 6.3541666667e-01, -1.9853202336e-01, -2.8572047129e-01, -3.9338072360e-02
7.6041666667e-01, 6.5625000000e-01, -1.8329442299e-01, -2.8379253250e-01, -4.0586487630e-02
7.6041666667e-01, 6.7708333333e-01, -1.6298103334e-01, -2.7867288367e-01, -4.9662598354e-02
7.6041666667e-01, 6.9791666667e-01, -1.3818132566e-01, -2.7030960405e-01, -4.9590473939e-02
7.6041666667e-01, 7.1875000000e-01, -1.0803515663e-01, -2.5887926906e-01, -5.6861409509e-02
7.6041666667e-01, 7.3958333333e-01, -7.3370532402e-02, -2.4470887103e-01, -5.4754708780e-02
7.6041666667e-01, 7.6041666667e-01, -3.3115249605e-02, -2.2792219270e-01, -5.9224153635e-02
7.6041666667e-01, 7.8125000000e-01, 1.1822755786e-02, -2.0924837924e-01, -5.4771014510e-02
7.6041666667e-01, 8.0208333333e-01, 6.2915125329e-02, -1.8854013609e-01, -5.5770567206e-02
7.6041666667e-01, 8.2291666667e-01, 1.1939048340e-01, -1.6696227497e-01, -4.9350672766e-02
7.6041666667e-01, 8.4375000000e-01, 1.8319225188e-01, -1.4384890371e-01, -4.6773304550e-02
7.6041666667e-01, 8.6458333333e-01, 2.5390945769e-01, -1.2090557012e-01, -3.9741727486e-02
7.6041666667e-01, 8.8541666667e-01, 3.3371895409e-01, -9.6802431105e-02, -3.4333624303e-02
7.6041666667e-01, 9.0625000000e-01, 4.2280841472e-01, -7.4010245953e-02, -2.9243007815e-02
7.6041666667e-01, 9.2708333333e-01, 5.2300112954e-01, -5.0745226066e-02, -2.2900202890e-02
7.6041666667e-01, 9.4791666667e-01, 6.3576104313e-01, -3.0583384257e-02, -2.3262215088e-02
7.6041666667e-01, 9.6875000000e-01, 7.6280905558e-01, -1.2289306549e-02, -1.8855959932e-02
7.6041666667e-01, 9.8958333333e-01, 9.1061918696e-01, -1.1081374323e-03, -2.7618446442e-02
7.8125000000e-01, 1.0416666667e-02, -1.8219212169e-03, -8.5654214459e-05, 2.4876048671e-02
7.8125000000e-01, 3.1250000000e-02, -5.8893125803e-03, -1.0832483758e-03, 2.4092321047e-02
7.8125000000e-01, 5.2083333333e-02, -1.0225513979e-02, -3.2237588685e-03, 2.3821734932e-02
7.8125000000e-01, 7.2916666667e-02, -1.4830383195e-02, -5.9832061763e-03, 2.3607151016e-02
7.8125000000e-01, 9.3750000000e-02, -1.9592383935e-02, -9.7196395347e-03, 2.3052934017e-02
7.8125000000e-01, 1.1458333333e-01, -2.4564064618e-02, -1.4002254731e-02, 2.3331873892e-02
7.8125000000e-01, 1.3541666667e-01, -2.9703910318e-02, -1.9214075539e-02, 2.2476847746e-02
7.8125000000e-01, 1.5625000000e-01, -3.5108028040e-02, -2.4980027854e-02, 2.3195638617e-02
7.8125000000e-01, 1.7708333333e-01, -4.0772583225e-02, -3.1699614588e-02, 2.2017919880e-02
7.8125000000e-01, 1.9791666667e-01, -4.6820904944e-02, -3.9029456008e-02, 2.3133582371e-02
7.8125000000e-01, 2.1875000000e-01, -5.3258960805e-02, -4.7379422091e-02, 2.1602723068e-02
7.8125000000e-01, 2.3958333333e-01, -6.0222554311e-02, -5.6419527884e-02, 2.3073095109e-02
7.8125000000e-01, 2.6041666667e-01, -6.7702168455e-02, -6.6562583735e-02, 2.1144609982e-02
7.8125000000e-01, 2.8125000000e-01, -7.5830895460e-02, -7.7474067950e-02, 2.2918960882e-02
7.8125000000e-01, 3.0208333333e-01, -8.4557881797e-02, -8.9558102293e-02, 2.0527281544e-02
7.8125000000e-01, 3.2291666667e-01, -9.3996257191e-02, -1.0245449055e-01, 2.2536726209e-02
7.8125000000e-01, 3.4375000000e-01, -1.0402525763e-01, -1.1654103371e-01, 1.9587344081e-02
7.8125000000e-01, 3.6458333333e-01, -1.1471839485e-01, -1.3140592750e-01, 2.1736264730e-02
7.8125000000e-01, 3.8541666667e-01, -1.2585337189e-01, -1.4737704526e-01, 1.8100249795e-02
7.8125000000e-01, 4.0625000000e-01, -1.3744412387e-01, -1.6396149561e-01, 2.0263330376e-02
7.8125000000e-01, 4.2708333333e-01, -1.4913498190e-01, -1.8141073827e-01, 1.5781355262e-02
7.8125000000e-01, 4.4791666667e-01, -1.6086613300e-01, -1.9912319992e-01, 1.7815224310e-02
7.8125000000e-01, 4.6875000000e-01, -1.7212376733e-01, -2.1725199585e-01, 1.2322428388e-02
7.8125000000e-01, 4.8958333333e-01, -1.8277677720e-01, -2.3507170264e-01, 1.4103965957e-02
7.8125000000e-01, 5.1041666667e-01, -1.9214668720e-01, -2.5263141498e-01, 7.4878263064e-03
7.8125000000e-01, 5.3125000000e-01, -2.0006334207e-01, -2.6909350331e-01, 8.9879155061e-03
7.8125000000e-01, 5.5208333333e-01, -2.0570546810e-01, -2.8442609020e-01, 1.2828806603e-03
7.8125000000e-01, 5.7291666667e-01, -2.0893385365e-01, -2.9773073738e-01, 2.6689087442e-03
7.8125000000e-01, 5.9375000000e-01, -2.0883416633e-01, -3.0895160327e-01, -5.8300320209e-03
7.8125000000e-01, 6.1458333333e-01, -2.0539786872e-01, -3.1722340360e-01, -4.0973219240e-03
7.8125000000e-01, 6.3541666667e-01, -1.9767479621e-01, -3.2254542182e-01, -1.2748154814e-02
7.8125000000e-01, 6.5625000000e-01, -1.8588646042e-01, -3.2420797723e-01, -9.8837538462e-03
7.8125000000e-01, 6.7708333333e-01, -1.6907249051e-01, -3.2233295966e-01, -1.7697351082e-02
7.8125000000e-01, 6.9791666667e-01, -1.4773855353e-01, -3.1648958339e-01, -1.2686808339e-02
7.8125000000e-01, 7.1875000000e-01, -1.2086831425e-01, -3.0692987368e-01, -1.8449143762e-02
7.8125000000e-01, 7.3958333333e-01, -8.9220837838e-02, -2.9360195551e-01, -1.0292544102e-02
7.8125000000e-01, 7.6041666667e-01, -5.1595586097e-02, -2.7679047267e-01, -1.2795010686e-02
7.8125000000e-01, 7.8125000000e-01, -8.8743814601e-03, -2.5690275017e-01, -8.8380956466e-04
7.8125000000e-01, 8.0208333333e-01, 4.0492808901e-02, -2.3403202925e-01, 7.7686537809e-04
7.8125000000e-01, 8.2291666667e-01, 9.5719104914e-02, -2.0915467610e-01, 1.6156473356e-02
7.8125000000e-01, 8.4375000000e-01, 1.5878486097e-01, -1.8184573017e-01, 2.2201950094e-02
7.8125000000e-01, 8.6458333333e-01, 2.2928104124e-01, -1.5388468394e-01, 3.9203286493e-02
7.8125000000e-01, 8.8541666667e-01, 3.0942579283e-01, -1.2401048929e-01, 4.8661990461e-02
7.8125000000e-01, 9.0625000000e-01, 3.9958161796e-01, -9.5261936925e-02, 6.3144513936e-02
7.8125000000e-01, 9.2708333333e-01, 5.0169151430e-01, -6.5529507754e-02, 7.3326408041e-02
7.8125000000e-01, 9.4791666667e-01, 6.1786425544e-01, -3.9763133048e-02, 7.8849891123e-02
7.8125000000e-01, 9.6875000000e-01, 7.5011473262e-01, -1.5951006809e-02, 8.5604114311e-02
7.8125000000e-01, 9.8958333333e-01, 9.0606770226e-01, -1.6554371090e-03, 7.6118076568e-02
8.0208333333e-01, 1.0416666667e-02, -1.1533167455e-03, -7.4966584090e-05, 2.1031328845e-02
8.0208333333e-01, 3.1250000000e-02, -4.2354036759e-03, -9.6121483000e-04, 2.0319660595e-02
8.0208333333e-01, 5.2083333333e-02, -7.7103717609e-03, -2.9011426415e-03, 2.0031771618e-02
8.0208333333e-01, 7.2916666667e-02, -1.1530687448e-02, -5.4202526279e-03, 1.9794071262e-02
8.0208333333e-01, 9.3750000000e-02, -1.5539587591e-02, -8.8694843801e-03, 1.9208105652e-02
8.0208333333e-01, 1.1458333333e-01, -1.9772765510e-02, -1.2852457330e-02, 1.9381621113e-02
8.0208333333e-01, 1.3541666667e-01, -2.4167607816e-02, -1.7742735738e-02, 1.8483644531e-02
8.0208333333e-01, 1.5625000000e-01, -2.8805324673e-02, -2.3191378412e-02, 1.9023655344e-02
8.0208333333e-01, 1.7708333333e-01, -3.3674351453e-02, -2.9588930000e-02, 1.7795138483e-02
8.0208333333e-01, 1.9791666667e-01, -3.8883166493e-02, -3.6615215818e-02, 1.8664694159e-02
8.0208333333e-01, 2.1875000000e-01, -4.4440631190e-02, -4.4674085718e-02, 1.7079515622e-02
8.0208333333e-01, 2.3958333333e-01, -5.0468367277e-02, -5.3460204384e-02, 1.8241235617e-02
8.0208333333e-01, 2.6041666667e-01, -5.6970463003e-02, -6.3385473465e-02, 1.6261508334e-02
8.0208333333e-01, 2.8125000000e-01, -6.4068607980e-02, -7.4145058957e-02, 1.7669900565e-02
8.0208333333e-01, 3.0208333333e-01, -7.1738199610e-02, -8.6149179595e-02, 1.5240260202e-02
8.0208333333e-01, 3.2291666667e-01, -8.0086879576e-02, -9.9075187404e-02, 1.6833400199e-02
8.0208333333e-01, 3.4375000000e-01, -8.9035651858e-02, -1.1331526309e-01, 1.3873946492e-02
8.0208333333e-01, 3.6458333333e-01, -9.8661864716e-02, -1.2850460646e-01, 1.5564918279e-02
8.0208333333e-01, 3.8541666667e-01, -1.0880300996e-01, -1.4499351781e-01, 1.1964902367e-02
8.0208333333e-01, 4.0625000000e-01, -1.1948853197e-01, -1.6234480355e-01, 1.3636167961e-02
8.0208333333e-01, 4.2708333333e-01, -1.3044067355e-01, -1.8083706278e-01, 9.2538537942e-03
8.0208333333e-01, 4.4791666667e-01, -1.4162604866e-01, -1.9992821858e-01, 1.0761644891e-02
8.0208333333e-01, 4.6875000000e-01, -1.5262184226e-01, -2.1979478065e-01, 5.4399452828e-03
8.0208333333e-01, 4.8958333333e-01, -1.6332818926e-01, -2.3976378477e-01, 6.6394613973e-03
8.0208333333e-01, 5.1041666667e-01, -1.7315792630e-01, -2.5988894937e-01, 2.4945230941e-04
8.0208333333e-01, 5.3125000000e-01, -1.8196465092e-01, -2.7936094041e-01, 1.0512889054e-03
8.0208333333e-01, 5.5208333333e-01, -1.8899768851e-01, -2.9811312487e-01, -6.4284325809e-03
8.0208333333e-01, 5.7291666667e-01, -1.9411856630e-01, -3.1523095395e-01, -5.9703411025e-03
8.0208333333e-01, 5.9375000000e-01, -1.9643701155e-01, -3.3056353370e-01, -1.4346464314e-02
8.0208333333e-01, 6.1458333333e-01, -1.9591199765e-01, -3.4316962272e-01, -1.3938165491e-02
8.0208333333e-01, 6.3541666667e-01, -1.9154744972e-01, -3.5288145575e-01, -2.2702115496e-02
8.0208333333e-01, 6.5625000000e-01, -1.8350688514e-01, -3.5885389775e-01, -2.1755528838e-02
8.0208333333e-01, 6.7708333333e-01, -1.7069942716e-01, -3.6097753483e-01, -3.0046130628e-02
8.0208333333e-01, 6.9791666667e-01, -1.5358441163e-01, -3.5865170345e-01, -2.7732218746e-02
8.0208333333e-01, 7.1875000000e-01, -1.3092278450e-01, -3.5186494748e-01, -3.4413275901e-02
8.0208333333e-01, 7.3958333333e-01, -1.0350993340e-01, -3.4041207733e-01, -2.9867737161e-02
8.0208333333e-01, 7.6041666667e-01, -6.9814454938e-02, -3.2433378725e-01, -3.3735413294e-02
8.0208333333e-01, 7.8125000000e-01, -3.0935687629e-02, -3.0396959190e-01, -2.6422163200e-02
8.0208333333e-01, 8.0208333333e-01, 1.5167051271e-02, -2.7924643873e-01, -2.6521449850e-02
8.0208333333e-01, 8.2291666667e-01, 6.7204184330e-02, -2.5123309876e-01, -1.6738029884e-02
8.0208333333e-01, 8.4375000000e-01, 1.2792225972e-01, -2.1946370315e-01, -1.2773393400e-02
8.0208333333e-01, 8.6458333333e-01, 1.9607421682e-01, -1.8604201941e-01, -2.2725142343e-03
8.0208333333e-01, 8.8541666667e-01, 2.7509620709e-01, -1.4981323732e-01, 4.9004865680e-03
8.0208333333e-01, 9.0625000000e-01, 3.6432743320e-01, -1.1443426329e-01, 1.2370138311e-02
8.0208333333e-01, 9.2708333333e-01, 4.6750232568e-01, -7.8040903668e-02, 2.0382970383e-02
8.0208333333e-01, 9.4791666667e-01, 5.8618254220e-01, -4.6491483589e-02, 1.9449752020e-02
8.0208333333e-01, 9.6875000000e-01, 7.2470135965e-01, -1.8169856951e-02, 2.4870424077e-02
8.0208333333e-01, 9.8958333333e-01, 8.9301274305e-01, -1.4918003009e-03, 1.1375177369e-02
8.2291666667e-01, 1.0416666667e-02, -7.8573980434e-04, -6.9223793877e-05, 2.3843418007e-02
8.2291666667e-01, 3.1250000000e-02, -3.0631365247e-03, -8.2501670008e-04, 2.3258446303e-02
8.2291666667e-01, 5.2083333333e-02, -5.7664761832e-03, -2.5388586844e-03, 2.2955020624e-02
8.2291666667e-01, 7.2916666667e-02, -8.8620414581e-03, -4.7660838836e-03, 2.2846684912e-02
8.2291666667e-01, 9.3750000000e-02, -1.2160179235e-02, -7.8763938696e-03, 2.2233565279e-02
8.2291666667e-01, 1.1458333333e-01, -1.5690813262e-02, -1.1483092846e-02, 2.2560260533e-02
8.2291666667e-01, 1.3541666667e-01, -1.9364989236e-02, -1.5976337313e-02, 2.1628956274e-02
8.2291666667e-01, 1.5625000000e-01, -2.3261833780e-02, -2.1004136032e-02, 2.2365496080e-02
8.2291666667e-01, 1.7708333333e-01, -2.7348745820e-02, -2.6975395775e-02, 2.1103848504e-02
8.2291666667e-01, 1.9791666667e-01, -3.1735749226e-02, -3.3560002292e-02, 2.2232519314e-02
8.2291666667e-01, 2.1875000000e-01, -3.6413972240e-02, -4.1185446688e-02, 2.0622302350e-02
8.2291666667e-01, 2.3958333333e-01, -4.1511166564e-02, -4.9533817195e-02, 2.2127088792e-02
8.2291666667e-01, 2.6041666667e-01, -4.7017313881e-02, -5.9049307795e-02, 2.0141356655e-02
8.2291666667e-01, 2.8125000000e-01, -5.3067189330e-02, -6.9415018847e-02, 2.2003422264e-02
8.2291666667e-01, 3.0208333333e-01, -5.9627753350e-02, -8.1085649684e-02, 1.9602971811e-02
8.2291666667e-01, 3.2291666667e-01, -6.6830173698e-02, -9.3729317235e-02, 2.1795971239e-02
8.2291666667e-01, 3.4375000000e-01, -7.4595838573e-02, -1.0779862634e-01, 1.8924638505e-02
8.2291666667e-01, 3.6458333333e-01, -8.3040140117e-02, -1.2292363540e-01, 2.1409755420e-02
8.2291666667e-01, 3.8541666667e-01, -9.2013174798e-02, -1.3953452338e-01, 1.7989725953e-02
8.2291666667e-01, 4.0625000000e-01, -1.0160057891e-01, -1.5719222686e-01, 2.0712572608e-02
8.2291666667e-01, 4.2708333333e-01, -1.1155156687e-01, -1.7627671393e-01, 1.6643579921e-02
8.2291666667e-01, 4.4791666667e-01, -1.2190841512e-01, -1.9624237407e-01, 1.9538455906e-02
8.2291666667e-01, 4.6875000000e-01, -1.3228820113e-01, -2.1738711492e-01, 1.4708504793e-02
8.2291666667e-01, 4.8958333333e-01, -1.4268260848e-01, -2.3902090200e-01, 1.7719323363e-02
8.2291666667e-01, 5.1041666667e-01, -1.5254953155e-01, -2.6133172210e-01, 1.2037917656e-02
8.2291666667e-01, 5.3125000000e-01, -1.6183916656e-01, -2.8345825341e-01, 1.5166814411e-02
8.2291666667e-01, 5.5208333333e-01, -1.6983545455e-01, -3.0546738226e-01, 8.6309382199e-03
8.2291666667e-01, 5.7291666667e-01, -1.7648344481e-01, -3.2632651128e-01, 1.2020406681e-02
8.2291666667e-01, 5.9375000000e-01, -1.8089549755e-01, -3.4600044938e-01, 4.8136191904e-03
8.2291666667e-01, 6.1458333333e-01, -1.8307994667e-01, -3.6332729807e-01, 8.8512612100e-03
8.2291666667e-01, 6.3541666667e-01, -1.8199052116e-01, -3.7822499812e-01, 1.4550370106e-03
8.2291666667e-01, 6.5625000000e-01, -1.7779038133e-01, -3.8949287119e-01, 6.8629956024e-03
8.2291666667e-01, 6.7708333333e-01, -1.6927468480e-01, -3.9708204819e-01, 1.3434229254e-04
8.2291666667e-01, 6.9791666667e-01, -1.5685114087e-01, -3.9988617857e-01, 7.9803117688e-03
8.2291666667e-01, 7.1875000000e-01, -1.3910794036e-01, -3.9796126128e-01, 3.1380440711e-03
8.2291666667e-01, 7.3958333333e-01, -1.1675199806e-01, -3.9046039627e-01, 1.4696192647e-02
8.2291666667e-01, 7.6041666667e-01, -8.8038071522e-02, -3.7755773992e-01, 1.3170456492e-02
8.2291666667e-01, 7.8125000000e-01, -5.3961729966e-02, -3.5887117897e-01, 2.9562042059e-02
8.2291666667e-01, 8.0208333333e-01, -1.2243684224e-02, -3.3459222907e-01, 3.2677371841e-02
8.2291666667e-01, 8.2291666667e-01, 3.5936369348e-02, -3.0510912490e-01, 5.4192889763e-02
8.2291666667e-01, 8.4375000000e-01, 9.3593781627e-02, -2.7036421975e-01, 6.2632919475e-02
8.2291666667e-01, 8.6458333333e-01, 1.5963057542e-01, -2.3206103714e-01, 8.7568372923e-02
8.2291666667e-01, 8.8541666667e-01, 2.3781803673e-01, -1.8943660924e-01, 1.0053779676e-01
8.2291666667e-01, 9.0625000000e-01, 3.2780928431e-01, -1.4649042858e-01, 1.2348351060e-01
8.2291666667e-01, 9.2708333333e-01, 4.3374873461e-01, -1.0125434732e-01, 1.3770687346e-01
8.2291666667e-01, 9.4791666667e-01, 5.5799320873e-01, -6.1473706643e-02, 1.4830055962e-01
8.2291666667e-01, 9.6875000000e-01, 7.0511504934e-01, -2.4342800070e-02, 1.5798535027e-01
8.2291666667e-01, 9.8958333333e-01, 8.8640604502e-01, -2.6066254207e-03, 1.4427341725e-01
8.4375000000e-01, 1.0416666667e-02, -2.5907625258e-04, -5.5432717856e-05, 2.0506807767e-02
8.4375000000e-01, 3.1250000000e-02, -1.7657687867e-03, -6.5503798885e-04, 2.0034307567e-02
8.4375000000e-01, 5.2083333333e-02, -3.7693045786e-03, -2.0865797825e-03, 1.9714383469e-02
8.4375000000e-01, 7.2916666667e-02, -6.1931522646e-03, -3.9672602357e-03, 1.9616663653e-02
8.4375000000e-01, 9.3750000000e-02, -8.8225786304e-03, -6.6581732384e-03, 1.8972667729e-02
8.4375000000e-01, 1.1458333333e-01, -1.1672822067e-02, -9.8098265768e-03, 1.9226779412e-02
8.4375000000e-01, 1.3541666667e-01, -1.4646564631e-02, -1.3799360147e-02, 1.8252474193e-02
8.4375000000e-01, 1.5625000000e-01, -1.7806266212e-02, -1.8298331887e-02, 1.8844950497e-02
8.4375000000e-01, 1.7708333333e-01, -2.1118485193e-02, -2.3701930773e-02, 1.7530319522e-02
8.4375000000e-01, 1.9791666667e-01, -2.4673115581e-02, -2.9697488472e-02, 1.8450468634e-02
8.4375000000e-01, 2.1875000000e-01, -2.8466816287e-02, -3.6700839257e-02, 1.6780045393e-02
8.4375000000e-01, 2.3958333333e-01, -3.2604506170e-02, -4.4410861231e-02, 1.8016447751e-02
8.4375000000e-01, 2.6041666667e-01, -3.7089261351e-02, -5.3264540848e-02, 1.5967822137e-02
8.4375000000e-01, 2.8125000000e-01, -4.2032266089e-02, -6.2965476438e-02, 1.7505856764e-02
8.4375000000e-01, 3.0208333333e-01, -4.7423901221e-02, -7.3968084801e-02, 1.5047574205e-02
8.4375000000e-01, 3.2291666667e-01, -5.3373902918e-02, -8.5968694519e-02, 1.6866552208e-02
8.4375000000e-01, 3.4375000000e-01, -5.9841333691e-02, -9.9429351765e-02, 1.3954921741e-02
8.4375000000e-01, 3.6458333333e-01, -6.6925967678e-02, -1.1401994102e-01, 1.6024435431e-02
8.4375000000e-01, 3.8541666667e-01, -7.4534418499e-02, -1.3019267565e-01, 1.2599811908e-02
8.4375000000e-01, 4.0625000000e-01, -8.2746341411e-02, -1.4756325528e-01, 1.4876504973e-02
8.4375000000e-01, 4.2708333333e-01, -9.1390526336e-02, -1.6654814629e-01, 1.0861590880e-02
8.4375000000e-01, 4.4791666667e-01, -1.0051564767e-01, -1.8667269131e-01, 1.3290050655e-02
8.4375000000e-01, 4.6875000000e-01, -1.0984331432e-01, -2.0828447523e-01, 8.5957572079e-03
8.4375000000e-01, 4.8958333333e-01, -1.1938358207e-01, -2.3077717428e-01, 1.1120403808e-02
8.4375000000e-01, 5.1041666667e-01, -1.2872057489e-01, -2.5439405719e-01, 5.6680690903e-03
8.4375000000e-01, 5.3125000000e-01, -1.3782899076e-01, -2.7835893371e-01, 8.2652467184e-03
8.4375000000e-01, 5.5208333333e-01, -1.4612943064e-01, -3.0278259000e-01, 2.0351722996e-03
8.4375000000e-01, 5.7291666667e-01, -1.5358549917e-01, -3.2669751606e-01, 4.7727001701e-03
8.4375000000e-01, 5.9375000000e-01, -1.5943622475e-01, -3.5007359453e-01, -2.1160332683e-03
8.4375000000e-01, 6.1458333333e-01, -1.6368744890e-01, -3.7176363614e-01, 1.0045997605e-03
8.4375000000e-01, 6.3541666667e-01, -1.6538187660e-01, -3.9161735259e-01, -6.1836502583e-03
8.4375000000e-01, 6.5625000000e-01, -1.6464983506e-01, -4.0836599269e-01, -2.1801839237e-03
8.4375000000e-01, 6.7708333333e-01, -1.6030611977e-01, -4.2178647652e-01, -8.9786070586e-03
8.4375000000e-01, 6.9791666667e-01, -1.5270519853e-01, -4.3059933204e-01, -3.3080139937e-03
8.4375000000e-01, 7.1875000000e-01, -1.4034856680e-01, -4.3456205510e-01, -8.6715912510e-03
8.4375000000e-01, 7.3958333333e-01, -1.2391345474e-01, -4.3255292949e-01, -3.6807928489e-04
8.4375000000e-01, 7.6041666667e-01, -1.0140367223e-01, -4.2433343850e-01, -2.9979017065e-03
8.4375000000e-01, 7.8125000000e-01, -7.3901198470e-02, -4.0919240811e-01, 8.7589115217e-03
8.4375000000e-01, 8.0208333333e-01, -3.8595002788e-02, -3.8685055595e-01, 1.0120077736e-02
8.4375000000e-01, 8.2291666667e-01, 2.9761750233e-03, -3.5743174132e-01, 2.5335648343e-02
8.4375000000e-01, 8.4375000000e-01, 5.4874171979e-02, -3.2047757225e-01, 3.1334660830e-02
8.4375000000e-01, 8.6458333333e-01, 1.1514660632e-01, -2.7772490386e-01, 4.8060763243e-02
8.4375000000e-01, 8.8541666667e-01, 1.8952559853e-01, -2.2829875467e-01, 5.7867862721e-02
8.4375000000e-01, 9.0625000000e-01, 2.7614517129e-01, -1.7690737712e-01, 7.0749223399e-02
8.4375000000e-01, 9.2708333333e-01, 3.8248560376e-01, -1.2198161044e-01, 8.1329653638e-02
8.4375000000e-01, 9.4791666667e-01, 5.0927099495e-01, -7.3037514246e-02, 8.1298472988e-02
8.4375000000e-01, 9.6875000000e-01, 6.6583427844e-01, -2.8108615982e-02, 8.8268683633e-02
8.4375000000e-01, 9.8958333333e-01, 8.6606331757e-01, -2.3157464894e-03, 6.7202512001e-02
8.6458333333e-01, 1.0416666667e-02, -7.5269098249e-05, -4.5055014415e-05, 2.2565349258e-02
8.6458333333e-01, 3.1250000000e-02, -1.0319894608e-03, -4.7781743795e-04, 2.2241719094e-02
8.6458333333e-01, 5.2083333333e-02, -2.4542539371e-03, -1.6166297867e-03, 2.1899931755e-02
8.6458333333e-01, 7.2916666667e-02, -4.2904480032e-03, -3.1225350710e-03, 2.1922056751e-02
8.6458333333e-01, 9.3750000000e-02, -6.3176128942e-03, -5.3678737739e-03, 2.1237313313e-02
8.6458333333e-01, 1.1458333333e-01, -8.5496263536e-03, -8.0180411874e-03, 2.1608923206e-02
8.6458333333e-01, 1.3541666667e-01, -1.0876483927e-02, -1.1457608185e-02, 2.0579715294e-02
8.6458333333e-01, 1.5625000000e-01, -1.3359263154e-02, -1.5356154366e-02, 2.1308759889e-02
8.6458333333e-01, 1.7708333333e-01, -1.5949589235e-02, -2.0116862870e-02, 1.9930198788e-02
8.6458333333e-01, 1.9791666667e-01, -1.8736840742e-02, -2.5415910037e-02, 2.1024203933e-02
8.6458333333e-01, 2.1875000000e-01, -2.1700599481e-02, -3.1681007398e-02, 1.9286125334e-02
8.6458333333e-01, 2.3958333333e-01, -2.4947464973e-02, -3.8595551543e-02, 2.0751392762e-02
8.6458333333e-01, 2.6041666667e-01, -2.8462698674e-02, -4.6615285269e-02, 1.8638018478e-02
8.6458333333e-01, 2.8125000000e-01, -3.2363645375e-02, -5.5427357641e-02, 2.0480577993e-02
8.6458333333e-01, 3.0208333333e-01, -3.6624535266e-02, -6.5515237591e-02, 1.7970616354e-02
8.6458333333e-01, 3.2291666667e-01, -4.1368906732e-02, -7.6560668430e-02, 2.0197472435e-02
8.6458333333e-01, 3.4375000000e-01, -4.6544592072e-02, -8.9069494906e-02, 1.7263821664e-02
8.6458333333e-01, 3.6458333333e-01, -5.2276816230e-02, -1.0270165645e-01, 1.9884031652e-02
8.6458333333e-01, 3.8541666667e-01, -5.8469860528e-02, -1.1797367262e-01, 1.6493196977e-02
8.6458333333e-01, 4.0625000000e-01, -6.5245108254e-02, -1.3449842880e-01, 1.9519656944e-02
8.6458333333e-01, 4.2708333333e-01, -7.2442130835e-02, -1.5278395189e-01, 1.5632528654e-02
8.6458333333e-01, 4.4791666667e-01, -8.0172086171e-02, -1.7236084110e-01, 1.9087297222e-02
8.6458333333e-01, 4.6875000000e-01, -8.8183718159e-02, -1.9370198402e-01, 1.4665213458e-02
8.6458333333e-01, 4.8958333333e-01, -9.6573026514e-02, -2.1621110106e-01, 1.8593821477e-02
8.6458333333e-01, 5.1041666667e-01, -1.0496777211e-01, -2.4029441397e-01, 1.3616592877e-02
8.6458333333e-01, 5.3125000000e-01, -1.1345063374e-01, -2.6517889827e-01, 1.8119357424e-02
8.6458333333e-01, 5.5208333333e-01, -1.2149687219e-01, -2.9117433997e-01, 1.2623900958e-02
8.6458333333e-01, 5.7291666667e-01, -1.2919244027e-01, -3.1728452460e-01, 1.7912760604e-02
8.6458333333e-01, 5.9375000000e-01, -1.3582937746e-01, -3.4370525462e-01, 1.2059558244e-02
8.6458333333e-01, 6.1458333333e-01, -1.4153618860e-01, -3.6918640035e-01, 1.8544012449e-02
8.6458333333e-01, 6.3541666667e-01, -1.4538816460e-01, -3.9381513688e-01, 1.2710591489e-02
