TITLE="Solution_n=51_Re=100_BCM=1_CM=2_U=0.10.dat" VARIABLES="x", "y", "u", "v", "vmag", "omegaxy", "vortz" ZONE T="Solution_n=51_Re=100_BCM=1_CM=2_U=0.10.dat" I=51 J=51 F=POINT
0.7400000000, 0.9200000000, 0.5177091372, -0.0413547007, 0.0519358221, 0.0004181888, -27.3459462926
0.7400000000, 0.9400000000, 0.6193853298, -0.0265521723, 0.0619954196, 0.0004842607, -28.6731268767
0.7400000000, 0.9600000000, 0.7317159832, -0.0135827938, 0.0731842041, 0.0005536820, -32.5599500967
0.7400000000, 0.9800000000, 0.8566728469, -0.0038727964, 0.0856681601, 0.0006309403, -46.1941721422
0.7400000000, 1.0000000000, 1.0000000000, 0.0000000000, 0.1000000000, 0.0007507702, -45.9257231767
0.7600000000, 0.0000000000, -0.0000000000, -0.0000000000, 0.0000000000, -0.0000224928, 0.3678540110
0.7600000000, 0.0200000000, -0.0047779436, -0.0004971349, 0.0004803737, -0.0000233242, 0.4067015745
0.7600000000, 0.0400000000, -0.0097030288, -0.0018866466, 0.0009884746, -0.0000234728, 0.3264201593
0.7600000000, 0.0600000000, -0.0147063633, -0.0040577527, 0.0015255900, -0.0000232879, 0.3947318619
0.7600000000, 0.0800000000, -0.0197610220, -0.0069375366, 0.0020943433, -0.0000229699, 0.5628976292
0.7600000000, 0.1000000000, -0.0248667240, -0.0104805304, 0.0026985097, -0.0000226940, 0.8125625229
0.7600000000, 0.1200000000, -0.0300455922, -0.0146615121, 0.0033431984, -0.0000225989, 1.1270389614
0.7600000000, 0.1400000000, -0.0353367307, -0.0194700198, 0.0040345585, -0.0000227917, 1.4943854704
0.7600000000, 0.1600000000, -0.0407913153, -0.0249063400, 0.0047793903, -0.0000233527, 1.9053510053
0.7600000000, 0.1800000000, -0.0464681137, -0.0309785115, 0.0055847594, -0.0000243411, 2.3526211971
0.7600000000, 0.2000000000, -0.0524294868, -0.0376999011, 0.0064576572, -0.0000258005, 2.8300094036
0.7600000000, 0.2200000000, -0.0587376407, -0.0450869587, 0.0074046906, -0.0000277617, 3.3316971424
0.7600000000, 0.2400000000, -0.0654509780, -0.0531569378, 0.0084317795, -0.0000302453, 3.8514906848
0.7600000000, 0.2600000000, -0.0726204050, -0.0619254237, 0.0095438364, -0.0000332629, 4.3822483656
0.7600000000, 0.2800000000, -0.0802854814, -0.0714035417, 0.0107444052, -0.0000368166, 4.9153967614
0.7600000000, 0.3000000000, -0.0884703288, -0.0815947763, 0.0120352427, -0.0000408987, 5.4404868217
0.7600000000, 0.3200000000, -0.0971792607, -0.0924913879, 0.0134158360, -0.0000454904, 5.9448028660
0.7600000000, 0.3400000000, -0.1063921550, -0.1040704582, 0.0148828596, -0.0000505595, 6.4130391396
0.7600000000, 0.3600000000, -0.1160596570, -0.1162896476, 0.0164295849, -0.0000560582, 6.8270780651
0.7600000000, 0.3800000000, -0.1260983751, -0.1290828166, 0.0180452691, -0.0000619214, 7.1659247342
0.7600000000, 0.4000000000, -0.1363863168, -0.1423557379, 0.0197145590, -0.0000680633, 7.4058628888
0.7600000000, 0.4200000000, -0.1467589085, -0.1559822151, 0.0214169626, -0.0000743763, 7.5208995294
0.7600000000, 0.4400000000, -0.1570060363, -0.1698010070, 0.0231264518, -0.0000807288, 7.4835547121
0.7600000000, 0.4600000000, -0.1668706197, -0.1836140335, 0.0248112710, -0.0000869649, 7.2660270634
0.7600000000, 0.4800000000, -0.1760492691, -0.1971863817, 0.0264340338, -0.0000929045, 6.8417238809
0.7600000000, 0.5000000000, -0.1841955474, -0.2102486313, 0.0279521889, -0.0000983445, 6.1870906989
0.7600000000, 0.5200000000, -0.1909262306, -0.2225019428, 0.0293189256, -0.0001030616, 5.2836162560
0.7600000000, 0.5400000000, -0.1958307327, -0.2336261991, 0.0304845661, -0.0001068145, 4.1198355495
0.7600000000, 0.5600000000, -0.1984835000, -0.2432912402, 0.0313984597, -0.0001093474, 2.6931177474
0.7600000000, 0.5800000000, -0.1984587372, -0.2511708983, 0.0320113559, -0.0001103921, 1.0110165913
0.7600000000, 0.6000000000, -0.1953463240, -0.2569591511, 0.0322781957, -0.0001096690, -0.9080173393
0.7600000000, 0.6200000000, -0.1887673039, -0.2603873155, 0.0321612576, -0.0001068863, -3.0347133351
0.7600000000, 0.6400000000, -0.1783869681, -0.2612408601, 0.0316336367, -0.0001017371, -5.3299275844
0.7600000000, 0.6600000000, -0.1639234023, -0.2593742013, 0.0306831971, -0.0000938955, -7.7464619207
0.7600000000, 0.6800000000, -0.1451495028, -0.2547218269, 0.0293175011, -0.0000830108, -10.2316686756
0.7600000000, 0.7000000000, -0.1218869355, -0.2473042990, 0.0275709705, -0.0000687032, -12.7306541257
0.7600000000, 0.7200000000, -0.0939913142, -0.2372281481, 0.0255169672, -0.0000505610, -15.1897583963
0.7600000000, 0.7400000000, -0.0613289689, -0.2246793420, 0.0232899225, -0.0000281426, -17.5598101556
0.7600000000, 0.7600000000, -0.0237469919, -0.2099108446, 0.0211249810, -0.0000009861, -19.7984553669
0.7600000000, 0.7800000000, 0.0189603009, -0.1932256903, 0.0194153703, 0.0000313700, -21.8707437523
0.7600000000, 0.8000000000, 0.0670839061, -0.1749579082, 0.0187378014, 0.0000693484, -23.7473438117
0.7600000000, 0.8200000000, 0.1210258573, -0.1554544821, 0.0197011051, 0.0001132737, -25.4005540473
0.7600000000, 0.8400000000, 0.1813117850, -0.1350623171, 0.0226088020, 0.0001632905, -26.8002328560
0.7600000000, 0.8600000000, 0.2485850073, -0.1141249401, 0.0273530634, 0.0002192655, -27.9165370079
0.7600000000, 0.8800000000, 0.3235813670, -0.0929944231, 0.0336679170, 0.0002807057, -28.7452992085
0.7600000000, 0.9000000000, 0.4070953002, -0.0720649295, 0.0413424646, 0.0003467661, -29.3895863285
0.7600000000, 0.9200000000, 0.4999720195, -0.0518362664, 0.0502651986, 0.0004165146, -30.2365269935
0.7600000000, 0.9400000000, 0.6031999530, -0.0330209051, 0.0604103107, 0.0004896655, -32.4408022945
0.7600000000, 0.9600000000, 0.7183011484, -0.0167200778, 0.0718495721, 0.0005688705, -38.0526664758
0.7600000000, 0.9800000000, 0.8480757316, -0.0047084602, 0.0848088802, 0.0006601522, -55.7547749731
0.7600000000, 1.0000000000, 1.0000000000, 0.0000000000, 0.1000000000, 0.0008052244, -55.3742129315
0.7800000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, -0.0000175924, 0.6869085129
0.7800000000, 0.0200000000, -0.0038418262, -0.0004624069, 0.0003869554, -0.0000190997, 0.7151410090
0.7800000000, 0.0400000000, -0.0079584158, -0.0017644961, 0.0008151676, -0.0000195602, 0.5259858983
0.7800000000, 0.0600000000, -0.0122349192, -0.0038114349, 0.0012814846, -0.0000194292, 0.5190404164
0.7800000000, 0.0800000000, -0.0166138475, -0.0065456965, 0.0017856821, -0.0000189741, 0.6229285726
0.7800000000, 0.1000000000, -0.0210725437, -0.0099348588, 0.0023297071, -0.0000184262, 0.8210397292
0.7800000000, 0.1200000000, -0.0256172186, -0.0139636104, 0.0029175749, -0.0000179530, 1.0935891462
0.7800000000, 0.1400000000, -0.0302751909, -0.0186290332, 0.0035547547, -0.0000176748, 1.4268698294
0.7800000000, 0.1600000000, -0.0350888343, -0.0239378223, 0.0042476413, -0.0000176785, 1.8111226540
0.7800000000, 0.1800000000, -0.0401103428, -0.0299042076, 0.0050031003, -0.0000180273, 2.2398390765
0.7800000000, 0.2000000000, -0.0453974859, -0.0365481818, 0.0058281226, -0.0000187667, 2.7081558401
0.7800000000, 0.2200000000, -0.0510098510, -0.0438938689, 0.0067295443, -0.0000199293, 3.2119644186
0.7800000000, 0.2400000000, -0.0570053484, -0.0519677670, 0.0077137919, -0.0000215395, 3.7472643450
0.7800000000, 0.2600000000, -0.0634368488, -0.0607966665, 0.0087866196, -0.0000236153, 4.3095488159
0.7800000000, 0.2800000000, -0.0703487532, -0.0704051332, 0.0099528036, -0.0000261688, 4.8933338263
0.7800000000, 0.3000000000, -0.0777733550, -0.0808125065, 0.0112157728, -0.0000292063, 5.4917084223
0.7800000000, 0.3200000000, -0.0857269251, -0.0920293919, 0.0125771677, -0.0000327279, 6.0958723945
0.7800000000, 0.3400000000, -0.0942055036, -0.1040536513, 0.0140363240, -0.0000367258, 6.6946764976
0.7800000000, 0.3600000000, -0.1031804297, -0.1168659311, 0.0155896911, -0.0000411833, 7.2741817381
0.7800000000, 0.3800000000, -0.1125937064, -0.1304248224, 0.0172301994, -0.0000460727, 7.8172749895
0.7800000000, 0.4000000000, -0.1223533632, -0.1446618225, 0.0189466061, -0.0000513529, 8.3033945494
0.7800000000, 0.4200000000, -0.1323290713, -0.1594763513, 0.0207228593, -0.0000569673, 8.7084279191
0.7800000000, 0.4400000000, -0.1423483558, -0.1747311693, 0.0225375322, -0.0000628416, 9.0048469043
0.7800000000, 0.4600000000, -0.1521938396, -0.1902486445, 0.0243633970, -0.0000688808, 9.1621388361
0.7800000000, 0.4800000000, -0.1616020204, -0.2058083939, 0.0261672138, -0.0000749679, 9.1475757777
0.7800000000, 0.5000000000, -0.1702641025, -0.2211468806, 0.0279098204, -0.0000809615, 8.9273372957
0.7800000000, 0.5200000000, -0.1778293541, -0.2359595445, 0.0295466049, -0.0000866941, 8.4679704893
0.7800000000, 0.5400000000, -0.1839113164, -0.2499059711, 0.0310284332, -0.0000919703, 7.7381392266
0.7800000000, 0.5600000000, -0.1880969315, -0.2626184310, 0.0323030797, -0.0000965642, 6.7105891125
0.7800000000, 0.5800000000, -0.1899582965, -0.2737138624, 0.0333171777, -0.0001002163, 5.3642397541
0.7800000000, 0.6000000000, -0.1890663063, -0.2828090077, 0.0340186718, -0.0001026293, 3.6863111515
0.7800000000, 0.6200000000, -0.1850049820, -0.2895380069, 0.0343597295, -0.0001034620, 1.6743907006
0.7800000000, 0.6400000000, -0.1773848552, -0.2935713309, 0.0343000748, -0.0001023238, -0.6616586880
0.7800000000, 0.6600000000, -0.1658535003, -0.2946345813, 0.0338107853, -0.0000987676, -3.2980701714
0.7800000000, 0.6800000000, -0.1501012366, -0.2925254685, 0.0328787973, -0.0000922862, -6.1959840140
0.7800000000, 0.7000000000, -0.1298602473, -0.2871272641, 0.0315128148, -0.0000823102, -9.3009020967
0.7800000000, 0.7200000000, -0.1048959038, -0.2784172757, 0.0297521982, -0.0000682138, -12.5430112441
0.7800000000, 0.7400000000, -0.0749899386, -0.2664694012, 0.0276820217, -0.0000493265, -15.8385646864
0.7800000000, 0.7600000000, -0.0399162496, -0.2514505936, 0.0254599112, -0.0000249575, -19.0924047991
0.7800000000, 0.7800000000, 0.0005885344, -0.2336120276, 0.0233612769, 0.0000055666, -22.2016232537
0.7800000000, 0.8000000000, 0.0468561524, -0.2132768206, 0.0218363232, 0.0000428475, -25.0605378541
0.7800000000, 0.8200000000, 0.0993146191, -0.1908271942, 0.0215124177, 0.0000873412, -27.5678817508
0.7800000000, 0.8400000000, 0.1585074701, -0.1666949011, 0.0230025668, 0.0001392687, -29.6386459113
0.7800000000, 0.8600000000, 0.2250999154, -0.1413596648, 0.0265805430, 0.0001985249, -31.2255550018
0.7800000000, 0.8800000000, 0.2998720780, -0.1153613676, 0.0321296605, 0.0002646223, -32.3604899960
0.7800000000, 0.9000000000, 0.3837106364, -0.0893327653, 0.0393972328, 0.0003367487, -33.2503354682
0.7800000000, 0.9200000000, 0.4776364454, -0.0640612287, 0.0481913286, 0.0004141127, -34.4713249111
0.7800000000, 0.9400000000, 0.5829491940, -0.0405926970, 0.0584360787, 0.0004968067, -37.5043749590
0.7800000000, 0.9600000000, 0.7017115987, -0.0204050406, 0.0702008215, 0.0005884512, -44.7878965681
0.7800000000, 0.9800000000, 0.8376057732, -0.0056963489, 0.0837625143, 0.0006965085, -66.8009912271
0.7800000000, 1.0000000000, 1.0000000000, -0.0000000000, 0.1000000000, 0.0008705499, -66.2501305991
0.8000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, -0.0000132390, 0.9605164663
0.8000000000, 0.0200000000, -0.0029811058, -0.0004163859, 0.0003010045, -0.0000152675, 0.9892667665
0.8000000000, 0.0400000000, -0.0063464181, -0.0015918651, 0.0006543016, -0.0000158659, 0.6741224965
0.8000000000, 0.0600000000, -0.0099309440, -0.0034599258, 0.0010516403, -0.0000157029, 0.5973517169
0.8000000000, 0.0800000000, -0.0136531583, -0.0059844529, 0.0014907126, -0.0000150727, 0.6420601474
0.8000000000, 0.1000000000, -0.0174720383, -0.0091467500, 0.0019721439, -0.0000142365, 0.7875217804
0.8000000000, 0.1200000000, -0.0213812639, -0.0129415707, 0.0024992853, -0.0000133821, 1.0135709852
0.8000000000, 0.1400000000, -0.0253985583, -0.0173729697, 0.0030771851, -0.0000126376, 1.3054349128
0.8000000000, 0.1600000000, -0.0295582292, -0.0224527208, 0.0037118911, -0.0000120881, 1.6530502604
0.8000000000, 0.1800000000, -0.0339059489, -0.0281996026, 0.0044100238, -0.0000117935, 2.0508262777
0.8000000000, 0.2000000000, -0.0384942076, -0.0346384221, 0.0051784402, -0.0000117956, 2.4957231868
0.8000000000, 0.2200000000, -0.0433786156, -0.0417991257, 0.0060240113, -0.0000121240, 2.9853378133
0.8000000000, 0.2400000000, -0.0486147444, -0.0497156936, 0.0069534478, -0.0000128024, 3.5176697935
0.8000000000, 0.2600000000, -0.0542552267, -0.0584244937, 0.0079731117, -0.0000138509, 4.0907549723
0.8000000000, 0.2800000000, -0.0603468328, -0.0679620885, 0.0090887764, -0.0000152869, 4.7021922953
0.8000000000, 0.3000000000, -0.0669273545, -0.0783625218, 0.0103053169, -0.0000171252, 5.3487582772
0.8000000000, 0.3200000000, -0.0740222319, -0.0896540551, 0.0116263238, -0.0000193789, 6.0259698250
0.8000000000, 0.3400000000, -0.0816408894, -0.1018553216, 0.0130536360, -0.0000220585, 6.7275767454
0.8000000000, 0.3600000000, -0.0897727716, -0.1149708926, 0.0145867942, -0.0000251716, 7.4450074013
0.8000000000, 0.3800000000, -0.0983831131, -0.1289862983, 0.0162224234, -0.0000287221, 8.1667845997
0.8000000000, 0.4000000000, -0.1074085366, -0.1438626007, 0.0179535628, -0.0000327083, 8.8779406457
0.8000000000, 0.4200000000, -0.1167526403, -0.1595306927, 0.0197689709, -0.0000371216, 9.5594723911
0.8000000000, 0.4400000000, -0.1262818244, -0.1758855921, 0.0216524458, -0.0000419443, 10.1878854533
0.8000000000, 0.4600000000, -0.1358216875, -0.1927810970, 0.0235822141, -0.0000471463, 10.7348818143
0.8000000000, 0.4800000000, -0.1451544094, -0.2100252770, 0.0255304562, -0.0000526829, 11.1672457639
0.8000000000, 0.5000000000, -0.1540175859, -0.2273773644, 0.0274630447, -0.0000584900, 11.4469807276
0.8000000000, 0.5200000000, -0.1621049867, -0.2445466688, 0.0293395808, -0.0000644806, 11.5317467214
0.8000000000, 0.5400000000, -0.1690696363, -0.2611941402, 0.0311138106, -0.0000705379, 11.3756487084
0.8000000000, 0.5600000000, -0.1745294571, -0.2769371359, 0.0327344938, -0.0000765091, 10.9304334116
0.8000000000, 0.5800000000, -0.1780754502, -0.2913577756, 0.0341467743, -0.0000821954, 10.1471670462
0.8000000000, 0.6000000000, -0.1792820357, -0.3040150057, 0.0352940749, -0.0000873412, 8.9784850729
0.8000000000, 0.6200000000, -0.1777187607, -0.3144601396, 0.0361205118, -0.0000916211, 7.3815172097
0.8000000000, 0.6400000000, -0.1729621669, -0.3222552370, 0.0365738088, -0.0000946246, 5.3215804416
0.8000000000, 0.6600000000, -0.1646062553, -0.3269932806, 0.0366087182, -0.0000958426, 2.7766808488
0.8000000000, 0.6800000000, -0.1522697791, -0.3283187781, 0.0361910632, -0.0000946541, -0.2572433033
0.8000000000, 0.7000000000, -0.1355986021, -0.3259472358, 0.0353027735, -0.0000903193, -3.7605740800
0.8000000000, 0.7200000000, -0.1142616383, -0.3196819862, 0.0339488283, -0.0000819804, -7.6842180823
0.8000000000, 0.7400000000, -0.0879394590, -0.3094271626, 0.0321680769, -0.0000686748, -11.9444575224
0.8000000000, 0.7600000000, -0.0563055262, -0.2951962096, 0.0300518077, -0.0000493651, -16.4193791837
0.8000000000, 0.7800000000, -0.0190011572, -0.2771161804, 0.0277766847, -0.0000229904, -20.9481082023
0.8000000000, 0.8000000000, 0.0243933177, -0.2554290994, 0.0256591229, 0.0000114564, -25.3346531449
0.8000000000, 0.8200000000, 0.0743873492, -0.2304926747, 0.0242198990, 0.0000548225, -29.3597828697
0.8000000000, 0.8400000000, 0.1316041920, -0.2027833491, 0.0241745217, 0.0001076628, -32.8077566989
0.8000000000, 0.8600000000, 0.1967965439, -0.1729048941, 0.0261963704, 0.0001701054, -35.5170838444
0.8000000000, 0.8800000000, 0.2708551084, -0.1416061124, 0.0305638317, 0.0002417759, -37.4648704378
0.8000000000, 0.9000000000, 0.3548230241, -0.1098134846, 0.0371427489, 0.0003218734, -38.9046221247
0.8000000000, 0.9200000000, 0.4499568741, -0.0786877813, 0.0456785459, 0.0004095849, -40.5793027298
0.8000000000, 0.9400000000, 0.5579195862, -0.0497165829, 0.0560130345, 0.0005051103, -44.3431146549
0.8000000000, 0.9600000000, 0.6813628213, -0.0248733920, 0.0681816676, 0.0006127729, -53.1437925144
0.8000000000, 0.9800000000, 0.8249065666, -0.0069045817, 0.0824935462, 0.0007412727, -79.6793984530
0.8000000000, 1.0000000000, 1.0000000000, -0.0000000000, 0.1000000000, 0.0009491509, -78.8742201599
0.8200000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, -0.0000090493, 1.1300964361
0.8200000000, 0.0200000000, -0.0022309339, -0.0003588647, 0.0002259613, -0.0000118013, 1.2593437749
0.8200000000, 0.0400000000, -0.0049139064, -0.0013687987, 0.0005100989, -0.0000124765, 0.8010701280
0.8200000000, 0.0600000000, -0.0078519441, -0.0030071644, 0.0008408095, -0.0000121630, 0.6230610274
0.8200000000, 0.0800000000, -0.0109443351, -0.0052630510, 0.0012144059, -0.0000113135, 0.6106001676
0.8200000000, 0.1000000000, -0.0141384993, -0.0081339782, 0.0016311308, -0.0000102064, 0.7113007138
0.8200000000, 0.1200000000, -0.0174197549, -0.0116221713, 0.0020940934, -0.0000089954, 0.8903165373
0.8200000000, 0.1400000000, -0.0207988892, -0.0157371087, 0.0026081610, -0.0000078109, 1.1320399987
0.8200000000, 0.1600000000, -0.0243033044, -0.0204944480, 0.0031791084, -0.0000067418, 1.4327142586
0.8200000000, 0.1800000000, -0.0279725216, -0.0259152062, 0.0038132137, -0.0000058320, 1.7877931136
0.8200000000, 0.2000000000, -0.0318531581, -0.0320265223, 0.0045169922, -0.0000051105, 2.1950725517
0.8200000000, 0.2200000000, -0.0359953598, -0.0388619681, 0.0052970921, -0.0000046011, 2.6539780190
0.8200000000, 0.2400000000, -0.0404504255, -0.0464609057, 0.0061602376, -0.0000043240, 3.1642090391
0.8200000000, 0.2600000000, -0.0452684944, -0.0548671428, 0.0071131146, -0.0000042979, 3.7258976286
0.8200000000, 0.2800000000, -0.0504961101, -0.0641270825, 0.0081621932, -0.0000045403, 4.3394192318
0.8200000000, 0.3000000000, -0.0561736338, -0.0742873894, 0.0093134813, -0.0000050692, 5.0050483774
0.8200000000, 0.3200000000, -0.0623324499, -0.0853921106, 0.0105722026, -0.0000059035, 5.7225973329
0.8200000000, 0.3400000000, -0.0689919187, -0.0974791857, 0.0119423936, -0.0000070641, 6.4909530692
0.8200000000, 0.3600000000, -0.0761560331, -0.1105763104, 0.0134264149, -0.0000085742, 7.3075209843
0.8200000000, 0.3800000000, -0.0838097728, -0.1246961423, 0.0150243822, -0.0000104599, 8.1675830466
0.8200000000, 0.4000000000, -0.0919151900, -0.1398308829, 0.0167335226, -0.0000127493, 9.0635700420
0.8200000000, 0.4200000000, -0.1004073116, -0.1559463254, 0.0185474755, -0.0000154727, 9.9842582454
0.8200000000, 0.4400000000, -0.1091900129, -0.1729755397, 0.0204555607, -0.0000186612, 10.9139085112
0.8200000000, 0.4600000000, -0.1181320907, -0.1908124556, 0.0224420552, -0.0000223445, 11.8313717088
0.8200000000, 0.4800000000, -0.1270638442, -0.2093057164, 0.0244855270, -0.0000265490, 12.7091911816
0.8200000000, 0.5000000000, -0.1357745367, -0.2282532803, 0.0265582915, -0.0000312935, 13.5127420528
0.8200000000, 0.5200000000, -0.1440111480, -0.2473983431, 0.0286260635, -0.0000365836, 14.1994621095
0.8200000000, 0.5400000000, -0.1514788131, -0.2664272211, 0.0306478865, -0.0000424047, 14.7182539134
0.8200000000, 0.5600000000, -0.1578432552, -0.2849698398, 0.0325764183, -0.0000487118, 15.0091765648
0.8200000000, 0.5800000000, -0.1627353546, -0.3026034143, 0.0343586411, -0.0000554160, 15.0035998270
0.8200000000, 0.6000000000, -0.1657577312, -0.3188597491, 0.0359370512, -0.0000623675, 14.6250603224
0.8200000000, 0.6200000000, -0.1664928933, -0.3332363466, 0.0372513552, -0.0000693348, 13.7911302186
0.8200000000, 0.6400000000, -0.1645121283, -0.3452111932, 0.0382406862, -0.0000759800, 12.4166672808
0.8200000000, 0.6600000000, -0.1593839497, -0.3542607428, 0.0388463534, -0.0000818321, 10.4188397932
0.8200000000, 0.6800000000, -0.1506806256, -0.3598802843, 0.0390151855, -0.0000862586, 7.7242861128
0.8200000000, 0.7000000000, -0.1379811572, -0.3616056502, 0.0387036750, -0.0000884410, 4.2786528418
0.8200000000, 0.7200000000, -0.1208691225, -0.3590351684, 0.0378834524, -0.0000873558, 0.0585421895
0.8200000000, 0.7400000000, -0.0989240855, -0.3518509535, 0.0365492911, -0.0000817681, -4.9144308290
0.8200000000, 0.7600000000, -0.0717058380, -0.3398391409, 0.0347321708, -0.0000702442, -10.5582779160
0.8200000000, 0.7800000000, -0.0387316149, -0.3229094705, 0.0325224021, -0.0000511923, -16.7154936722
0.8200000000, 0.8000000000, 0.0005523527, -0.3011156830, 0.0301116190, -0.0000229421, -23.1407782730
0.8200000000, 0.8200000000, 0.0468019688, -0.2746792571, 0.0278637970, 0.0000161220, -29.4972987223
0.8200000000, 0.8400000000, 0.1008046070, -0.2440193907, 0.0264020893, 0.0000673606, -35.3738659202
0.8200000000, 0.8600000000, 0.1635020916, -0.2097907444, 0.0265979492, 0.0001316322, -40.3491818973
0.8200000000, 0.8800000000, 0.2360073002, -0.1729274542, 0.0292580502, 0.0002090608, -44.1443879152
0.8200000000, 0.9000000000, 0.3196314760, -0.1346901185, 0.0346851133, 0.0002989858, -46.8684009814
0.8200000000, 0.9200000000, 0.4159695247, -0.0967171929, 0.0427065406, 0.0004004401, -49.3189429287
0.8200000000, 0.9400000000, 0.5271300795, -0.0610971915, 0.0530659012, 0.0005133527, -53.7739891335
0.8200000000, 0.9600000000, 0.6564165750, -0.0304987503, 0.0657124717, 0.0006421750, -63.9153267050
0.8200000000, 0.9800000000, 0.8094486878, -0.0084348859, 0.0809492635, 0.0007961739, -95.2327265487
0.8200000000, 1.0000000000, 1.0000000000, 0.0000000000, 0.1000000000, 0.0010439744, -93.7979987786
0.8400000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000057775, 1.1562319777
0.8400000000, 0.0200000000, -0.0016169307, -0.0002496447, 0.0001636089, -0.0000083704, 0.9919812647
0.8400000000, 0.0400000000, -0.0036963542, -0.0010803695, 0.0003851004, -0.0000093067, 0.7391736539
0.8400000000, 0.0600000000, -0.0060490606, -0.0024595318, 0.0006529964, -0.0000089063, 0.5903397693
0.8400000000, 0.0800000000, -0.0085430038, -0.0043991822, 0.0009609148, -0.0000078017, 0.5382821194
0.8400000000, 0.1000000000, -0.0111345408, -0.0069237775, 0.0013111701, -0.0000064060, 0.5916124327
0.8400000000, 0.1200000000, -0.0138045243, -0.0100445241, 0.0017072122, -0.0000048906, 0.7239910670
0.8400000000, 0.1400000000, -0.0165575676, -0.0137737125, 0.0021537600, -0.0000033364, 0.9107129328
0.8400000000, 0.1600000000, -0.0194178852, -0.0181278915, 0.0026564539, -0.0000018139, 1.1530811539
0.8400000000, 0.1800000000, -0.0224192795, -0.0231271119, 0.0032210051, -0.0000003474, 1.4542222125
0.8400000000, 0.2000000000, -0.0256012266, -0.0287981587, 0.0038532541, 0.0000010539, 1.8112608400
0.8400000000, 0.2200000000, -0.0290067864, -0.0351760835, 0.0045593316, 0.0000023725, 2.2240245005
0.8400000000, 0.2400000000, -0.0326811560, -0.0423034373, 0.0053456887, 0.0000035915, 2.6936704643
0.8400000000, 0.2600000000, -0.0366698781, -0.0502289798, 0.0062190276, 0.0000046970, 3.2218276239
0.8400000000, 0.2800000000, -0.0410167727, -0.0590062166, 0.0071861737, 0.0000056756, 3.8110376025
0.8400000000, 0.3000000000, -0.0457618350, -0.0686915303, 0.0082538911, 0.0000065122, 4.4645801916
0.8400000000, 0.3200000000, -0.0509390207, -0.0793417797, 0.0094286276, 0.0000071888, 5.1861327045
0.8400000000, 0.3400000000, -0.0565738257, -0.0910113141, 0.0107161826, 0.0000076827, 5.9794152756
0.8400000000, 0.3600000000, -0.0626806103, -0.1037483453, 0.0121212945, 0.0000079653, 6.8477402999
0.8400000000, 0.3800000000, -0.0692596370, -0.1175906306, 0.0136471439, 0.0000080001, 7.7934477705
0.8400000000, 0.4000000000, -0.0762938150, -0.1325604415, 0.0152947759, 0.0000077422, 8.8172118436
0.8400000000, 0.4200000000, -0.0837451758, -0.1486588345, 0.0170624452, 0.0000071365, 9.9172004873
0.8400000000, 0.4400000000, -0.0915511595, -0.1658593005, 0.0189448997, 0.0000061177, 11.0880717188
0.8400000000, 0.4600000000, -0.0996208438, -0.1841009413, 0.0209326226, 0.0000046102, 12.3197897077
0.8400000000, 0.4800000000, -0.1078313200, -0.2032814184, 0.0230110688, 0.0000025289, 13.5962458504
0.8400000000, 0.5000000000, -0.1160244814, -0.2232500182, 0.0251599386, -0.0000002188, 14.8936764812
0.8400000000, 0.5200000000, -0.1240045394, -0.2438012863, 0.0273525489, -0.0000037286, 16.1788839119
0.8400000000, 0.5400000000, -0.1315365990, -0.2646697775, 0.0295553664, -0.0000080929, 17.4072963662
0.8400000000, 0.5600000000, -0.1383465934, -0.2855265303, 0.0317277764, -0.0000133913, 18.5209506093
0.8400000000, 0.5800000000, -0.1441227765, -0.3059778903, 0.0338221590, -0.0000196766, 19.4465529691
0.8400000000, 0.6000000000, -0.1485188010, -0.3255672540, 0.0357843361, -0.0000269552, 20.0938715329
0.8400000000, 0.6200000000, -0.1511581578, -0.3437801743, 0.0375544401, -0.0000351624, 20.3548320887
0.8400000000, 0.6400000000, -0.1516394453, -0.3600530690, 0.0390682395, -0.0000441306, 20.1038261517
0.8400000000, 0.6600000000, -0.1495415925, -0.3737855237, 0.0402589500, -0.0000535509, 19.1998811758
0.8400000000, 0.6800000000, -0.1444278276, -0.3843559317, 0.0410595762, -0.0000629288, 17.4914796170
0.8400000000, 0.7000000000, -0.1358469059, -0.3911400373, 0.0414059067, -0.0000715358, 14.8249388913
0.8400000000, 0.7200000000, -0.1233299401, -0.3935319313, 0.0412404722, -0.0000783581, 11.0573754165
0.8400000000, 0.7400000000, -0.1063811659, -0.3909673061, 0.0405181918, -0.0000820493, 6.0753420398
0.8400000000, 0.7600000000, -0.0844611733, -0.3829494079, 0.0392152953, -0.0000808917, -0.1797782597
0.8400000000, 0.7800000000, -0.0569616284, -0.3690792135, 0.0373448916, -0.0000727785, -7.6787116019
0.8400000000, 0.8000000000, -0.0231714918, -0.3490929293, 0.0349861103, -0.0000552355, -16.2637466834
0.8400000000, 0.8200000000, 0.0177636570, -0.3229117367, 0.0323399965, -0.0000255145, -25.6033127265
0.8400000000, 0.8400000000, 0.0668849800, -0.2907101323, 0.0298305182, 0.0000192028, -35.1501469047
